ID,NAME, Total,Occupied,Vacant
0500000US39145,"Scioto County, Ohio",33108,29612,3496
0500000US39147,"Seneca County, Ohio",23934,22017,1917
0500000US39149,"Shelby County, Ohio",20059,18803,1256
0500000US39151,"Stark County, Ohio",166799,155392,11407
0500000US39153,"Summit County, Ohio",246473,228761,17712
0500000US39155,"Trumbull County, Ohio",94394,86071,8323
0500000US39157,"Tuscarawas County, Ohio",40817,37711,3106
0500000US39159,"Union County, Ohio",23141,21807,1334
0500000US39161,"Van Wert County, Ohio",12540,11589,951
0500000US39163,"Vinton County, Ohio",5923,5170,753
0500000US39165,"Warren County, Ohio",93276,89086,4190
0500000US39167,"Washington County, Ohio",27987,25254,2733
0500000US39169,"Wayne County, Ohio",46555,43983,2572
0500000US39171,"Williams County, Ohio",16561,15262,1299
0500000US39173,"Wood County, Ohio",56863,53202,3661
0500000US39175,"Wyandot County, Ohio",9839,9084,755
0500000US40001,"Adair County, Oklahoma",8059,7076,983
0500000US40003,"Alfalfa County, Oklahoma",2479,1895,584
0500000US40005,"Atoka County, Oklahoma",5981,5040,941
0500000US40007,"Beaver County, Oklahoma",2460,1962,498
0500000US40009,"Beckham County, Oklahoma",10123,8034,2089
0500000US40011,"Blaine County, Oklahoma",4590,3558,1032
0500000US40013,"Bryan County, Oklahoma",20366,17954,2412
0500000US40015,"Caddo County, Oklahoma",11544,9284,2260
0500000US40017,"Canadian County, Oklahoma",60434,56361,4073
0500000US40019,"Carter County, Oklahoma",21561,18957,2604
0500000US40021,"Cherokee County, Oklahoma",22033,18023,4010
0500000US40023,"Choctaw County, Oklahoma",7066,5963,1103
0500000US40025,"Cimarron County, Oklahoma",1359,970,389
0500000US40027,"Cleveland County, Oklahoma",121539,112649,8890
0500000US40029,"Coal County, Oklahoma",2569,2116,453
0500000US40031,"Comanche County, Oklahoma",52603,44720,7883
0500000US40033,"Cotton County, Oklahoma",2689,2207,482
0500000US40035,"Craig County, Oklahoma",6369,5424,945
0500000US40037,"Creek County, Oklahoma",31053,27662,3391
0500000US40039,"Custer County, Oklahoma",12932,10859,2073
0500000US40041,"Delaware County, Oklahoma",24086,16677,7409
0500000US40043,"Dewey County, Oklahoma",2176,1736,440
0500000US40045,"Ellis County, Oklahoma",2128,1581,547
0500000US40047,"Garfield County, Oklahoma",27846,24198,3648
0500000US40049,"Garvin County, Oklahoma",12054,10164,1890
0500000US40051,"Grady County, Oklahoma",23024,20416,2608
0500000US40053,"Grant County, Oklahoma",2160,1762,398
0500000US40055,"Greer County, Oklahoma",2615,1940,675
0500000US40057,"Harmon County, Oklahoma",1345,1002,343
0500000US40059,"Harper County, Oklahoma",1714,1344,370
0500000US40061,"Haskell County, Oklahoma",5646,4556,1090
0500000US40063,"Hughes County, Oklahoma",5766,4618,1148
0500000US40065,"Jackson County, Oklahoma",12017,9795,2222
0500000US40067,"Jefferson County, Oklahoma",2728,2168,560
0500000US40069,"Johnston County, Oklahoma",4682,3961,721
0500000US40071,"Kay County, Oklahoma",20968,17571,3397
0500000US40073,"Kingfisher County, Oklahoma",6394,5624,770
0500000US40075,"Kiowa County, Oklahoma",4681,3553,1128
0500000US40077,"Latimer County, Oklahoma",4669,3794,875
0500000US40079,"Le Flore County, Oklahoma",21032,18325,2707
0500000US40081,"Lincoln County, Oklahoma",14456,12954,1502
0500000US40083,"Logan County, Oklahoma",19307,17565,1742
0500000US40085,"Love County, Oklahoma",4703,3976,727
0500000US40087,"McClain County, Oklahoma",16421,15235,1186
0500000US40089,"McCurtain County, Oklahoma",13888,12009,1879
0500000US40091,"McIntosh County, Oklahoma",11755,7943,3812
0500000US40093,"Major County, Oklahoma",3713,3082,631
0500000US40095,"Marshall County, Oklahoma",8709,6107,2602
0500000US40097,"Mayes County, Oklahoma",18263,15219,3044
0500000US40099,"Murray County, Oklahoma",6508,5423,1085
0500000US40101,"Muskogee County, Oklahoma",29278,25525,3753
0500000US40103,"Noble County, Oklahoma",5057,4353,704
0500000US40105,"Nowata County, Oklahoma",4351,3794,557
0500000US40107,"Okfuskee County, Oklahoma",4778,3977,801
0500000US40109,"Oklahoma County, Oklahoma",352544,317334,35210
0500000US40111,"Okmulgee County, Oklahoma",16624,14134,2490
0500000US40113,"Osage County, Oklahoma",19602,17554,2048
0500000US40115,"Ottawa County, Oklahoma",13714,11859,1855
0500000US40117,"Pawnee County, Oklahoma",7276,6056,1220
0500000US40119,"Payne County, Oklahoma",36708,30958,5750
0500000US40121,"Pittsburg County, Oklahoma",22046,17339,4707
0500000US40123,"Pontotoc County, Oklahoma",17406,15179,2227
0500000US40125,"Pottawatomie County, Oklahoma",29973,26817,3156
0500000US40127,"Pushmataha County, Oklahoma",5672,4443,1229
0500000US40129,"Roger Mills County, Oklahoma",1852,1397,455
0500000US40131,"Rogers County, Oklahoma",37798,35179,2619
0500000US40133,"Seminole County, Oklahoma",10712,8978,1734
0500000US40135,"Sequoyah County, Oklahoma",18030,15309,2721
0500000US40137,"Stephens County, Oklahoma",20322,17268,3054
0500000US40139,"Texas County, Oklahoma",8443,7376,1067
0500000US40141,"Tillman County, Oklahoma",3778,2815,963
0500000US40143,"Tulsa County, Oklahoma",292375,266836,25539
0500000US40145,"Wagoner County, Oklahoma",32529,29964,2565
0500000US40147,"Washington County, Oklahoma",23713,21071,2642
0500000US40149,"Washita County, Oklahoma",5121,4229,892
0500000US40151,"Woods County, Oklahoma",4456,3346,1110
0500000US40153,"Woodward County, Oklahoma",9386,7728,1658
0500000US41001,"Baker County, Oregon",8609,7201,1408
0500000US41003,"Benton County, Oregon",40150,37447,2703
0500000US41005,"Clackamas County, Oregon",170094,160503,9591
0500000US41007,"Clatsop County, Oregon",23017,17533,5484
0500000US41009,"Columbia County, Oregon",21697,20457,1240
0500000US41011,"Coos County, Oregon",31378,27662,3716
0500000US41013,"Crook County, Oregon",11159,9975,1184
0500000US41015,"Curry County, Oregon",13018,10953,2065
0500000US41017,"Deschutes County, Oregon",94110,80217,13893
0500000US41019,"Douglas County, Oregon",49774,45817,3957
0500000US41021,"Gilliam County, Oregon",1095,866,229
0500000US41023,"Grant County, Oregon",4112,3300,812
0500000US41025,"Harney County, Oregon",3694,3174,520
0500000US41027,"Hood River County, Oregon",10126,8965,1161
0500000US41029,"Jackson County, Oregon",96239,90467,5772
0500000US41031,"Jefferson County, Oregon",10250,8680,1570
0500000US41033,"Josephine County, Oregon",38748,36024,2724
0500000US41035,"Klamath County, Oregon",32730,28634,4096
0500000US41037,"Lake County, Oregon",4195,3387,808
0500000US41039,"Lane County, Oregon",166226,156594,9632
0500000US41041,"Lincoln County, Oregon",32066,22707,9359
0500000US41043,"Linn County, Oregon",51921,49344,2577
0500000US41045,"Malheur County, Oregon",11615,10505,1110
0500000US41047,"Marion County, Oregon",128541,122586,5955
0500000US41049,"Morrow County, Oregon",4717,4214,503
0500000US41051,"Multnomah County, Oregon",363996,341507,22489
0500000US41053,"Polk County, Oregon",33828,32135,1693
0500000US41055,"Sherman County, Oregon",918,826,92
0500000US41057,"Tillamook County, Oregon",18919,11727,7192
0500000US41059,"Umatilla County, Oregon",31098,28372,2726
0500000US41061,"Union County, Oregon",11649,10779,870
0500000US41063,"Wallowa County, Oregon",4326,3376,950
0500000US41065,"Wasco County, Oregon",11996,10553,1443
0500000US41067,"Washington County, Oregon",236678,226799,9879
0500000US41069,"Wheeler County, Oregon",935,686,249
0500000US41071,"Yamhill County, Oregon",40123,38011,2112
0500000US42001,"Adams County, Pennsylvania",43007,40270,2737
0500000US42003,"Allegheny County, Pennsylvania",602095,551013,51082
0500000US42005,"Armstrong County, Pennsylvania",32106,28061,4045
0500000US42007,"Beaver County, Pennsylvania",78944,71971,6973
0500000US42009,"Bedford County, Pennsylvania",23489,20041,3448
0500000US42011,"Berks County, Pennsylvania",170742,161485,9257
0500000US42013,"Blair County, Pennsylvania",55700,51227,4473
0500000US42015,"Bradford County, Pennsylvania",29363,24789,4574
0500000US42017,"Bucks County, Pennsylvania",255632,245587,10045
0500000US42019,"Butler County, Pennsylvania",85019,78727,6292
0500000US42021,"Cambria County, Pennsylvania",64395,56370,8025
0500000US42023,"Cameron County, Pennsylvania",3932,2120,1812
0500000US42025,"Carbon County, Pennsylvania",34152,26850,7302
0500000US42027,"Centre County, Pennsylvania",65408,59357,6051
0500000US42029,"Chester County, Pennsylvania",208240,197119,11121
0500000US42031,"Clarion County, Pennsylvania",18829,15298,3531
0500000US42033,"Clearfield County, Pennsylvania",38078,32435,5643
0500000US42035,"Clinton County, Pennsylvania",18603,15199,3404
0500000US42037,"Columbia County, Pennsylvania",29654,26386,3268
0500000US42039,"Crawford County, Pennsylvania",42063,33930,8133
0500000US42041,"Cumberland County, Pennsylvania",109125,103405,5720
0500000US42043,"Dauphin County, Pennsylvania",126514,116761,9753
0500000US42045,"Delaware County, Pennsylvania",229208,215498,13710
0500000US42047,"Elk County, Pennsylvania",16836,13590,3246
0500000US42049,"Erie County, Pennsylvania",119791,109371,10420
0500000US42051,"Fayette County, Pennsylvania",61800,54089,7711
0500000US42053,"Forest County, Pennsylvania",6949,2034,4915
0500000US42055,"Franklin County, Pennsylvania",66368,62067,4301
0500000US42057,"Fulton County, Pennsylvania",7100,6087,1013
0500000US42059,"Greene County, Pennsylvania",16138,14058,2080
0500000US42061,"Huntingdon County, Pennsylvania",20807,16804,4003
0500000US42063,"Indiana County, Pennsylvania",37626,33286,4340
0500000US42065,"Jefferson County, Pennsylvania",22005,18726,3279
0500000US42067,"Juniata County, Pennsylvania",10431,9249,1182
0500000US42069,"Lackawanna County, Pennsylvania",99815,88745,11070
0500000US42071,"Lancaster County, Pennsylvania",216502,206467,10035
0500000US42073,"Lawrence County, Pennsylvania",39492,35939,3553
0500000US42075,"Lebanon County, Pennsylvania",59084,55808,3276
0500000US42077,"Lehigh County, Pennsylvania",149830,142970,6860
0500000US42079,"Luzerne County, Pennsylvania",150693,134551,16142
0500000US42081,"Lycoming County, Pennsylvania",52625,46603,6022
0500000US42083,"McKean County, Pennsylvania",19416,16470,2946
0500000US42085,"Mercer County, Pennsylvania",50828,45478,5350
0500000US42087,"Mifflin County, Pennsylvania",21313,18823,2490
0500000US42089,"Monroe County, Pennsylvania",79114,62284,16830
0500000US42091,"Montgomery County, Pennsylvania",346877,328958,17919
0500000US42093,"Montour County, Pennsylvania",8083,7513,570
0500000US42095,"Northampton County, Pennsylvania",127584,121015,6569
0500000US42097,"Northumberland County, Pennsylvania",43300,37932,5368
0500000US42099,"Perry County, Pennsylvania",19842,18083,1759
0500000US42101,"Philadelphia County, Pennsylvania",726797,658075,68722
0500000US42103,"Pike County, Pennsylvania",39676,23635,16041
0500000US42105,"Potter County, Pennsylvania",12345,7052,5293
0500000US42107,"Schuylkill County, Pennsylvania",67128,57950,9178
0500000US42109,"Snyder County, Pennsylvania",15978,14753,1225
0500000US42111,"Somerset County, Pennsylvania",37713,30208,7505
0500000US42113,"Sullivan County, Pennsylvania",5574,2552,3022
0500000US42115,"Susquehanna County, Pennsylvania",21259,16297,4962
0500000US42117,"Tioga County, Pennsylvania",21503,16964,4539
0500000US42119,"Union County, Pennsylvania",16082,14523,1559
0500000US42121,"Venango County, Pennsylvania",26156,21506,4650
0500000US42123,"Warren County, Pennsylvania",21587,16618,4969
0500000US42125,"Washington County, Pennsylvania",96791,87688,9103
0500000US42127,"Wayne County, Pennsylvania",31910,20794,11116
0500000US42129,"Westmoreland County, Pennsylvania",167776,152833,14943
0500000US42131,"Wyoming County, Pennsylvania",12819,10698,2121
0500000US42133,"York County, Pennsylvania",187187,177553,9634
0500000US44001,"Bristol County, Rhode Island",21504,19926,1578
0500000US44003,"Kent County, Rhode Island",76084,72063,4021
0500000US44005,"Newport County, Rhode Island",43422,36480,6942
0500000US44007,"Providence County, Rhode Island",276770,260366,16404
0500000US44009,"Washington County, Rhode Island",65694,52439,13255
0500000US45001,"Abbeville County, South Carolina",11540,9818,1722
0500000US45003,"Aiken County, South Carolina",76923,69450,7473
0500000US45005,"Allendale County, South Carolina",4040,3281,759
0500000US45007,"Anderson County, South Carolina",89123,80372,8751
0500000US45009,"Bamberg County, South Carolina",6558,5394,1164
0500000US45011,"Barnwell County, South Carolina",9854,8460,1394
0500000US45013,"Beaufort County, South Carolina",98068,76373,21695
0500000US45015,"Berkeley County, South Carolina",93623,85539,8084
0500000US45017,"Calhoun County, South Carolina",7024,5986,1038
0500000US45019,"Charleston County, South Carolina",201884,173572,28312
0500000US45021,"Cherokee County, South Carolina",24713,22349,2364
0500000US45023,"Chester County, South Carolina",14601,12928,1673
0500000US45025,"Chesterfield County, South Carolina",20408,17538,2870
0500000US45027,"Clarendon County, South Carolina",15816,12610,3206
0500000US45029,"Colleton County, South Carolina",19824,15808,4016
0500000US45031,"Darlington County, South Carolina",29379,25649,3730
0500000US45033,"Dillon County, South Carolina",12779,11195,1584
0500000US45035,"Dorchester County, South Carolina",64608,60242,4366
0500000US45037,"Edgefield County, South Carolina",11022,9634,1388
0500000US45039,"Fairfield County, South Carolina",10838,9157,1681
0500000US45041,"Florence County, South Carolina",60594,54627,5967
0500000US45043,"Georgetown County, South Carolina",35916,27231,8685
0500000US45045,"Greenville County, South Carolina",226215,209082,17133
0500000US45047,"Greenwood County, South Carolina",31323,28123,3200
0500000US45049,"Hampton County, South Carolina",8584,7183,1401
0500000US45051,"Horry County, South Carolina",203702,150221,53481
0500000US45053,"Jasper County, South Carolina",12862,11272,1590
0500000US45055,"Kershaw County, South Carolina",28874,25957,2917
0500000US45057,"Lancaster County, South Carolina",41030,37903,3127
0500000US45059,"Laurens County, South Carolina",31276,26691,4585
0500000US45061,"Lee County, South Carolina",7549,6536,1013
0500000US45063,"Lexington County, South Carolina",127887,116720,11167
0500000US45065,"McCormick County, South Carolina",5380,4080,1300
0500000US45067,"Marion County, South Carolina",14253,12272,1981
0500000US45069,"Marlboro County, South Carolina",12029,10241,1788
0500000US45071,"Newberry County, South Carolina",18213,15039,3174
0500000US45073,"Oconee County, South Carolina",40788,33241,7547
0500000US45075,"Orangeburg County, South Carolina",41197,33825,7372
0500000US45077,"Pickens County, South Carolina",56385,50364,6021
0500000US45079,"Richland County, South Carolina",182408,165679,16729
0500000US45081,"Saluda County, South Carolina",9267,7549,1718
0500000US45083,"Spartanburg County, South Carolina",137009,125836,11173
